AcademicYear	AggregateLevel	CountyCode	DistrictCode	SchoolCode	CountyName	DistrictName	SchoolName	Charter	ReportingCategory	CumulativeEnrollment
2019-20	S	10	62166	6006456	Fresno	Fresno Unified	Robinson Elementary	No 	RW	70
2019-20	S	10	62166	6006456	Fresno	Fresno Unified	Robinson Elementary	No 	SD	68
2019-20	S	10	62166	6006456	Fresno	Fresno Unified	Robinson Elementary	No 	SE	42
2019-20	S	10	62166	6006456	Fresno	Fresno Unified	Robinson Elementary	No 	SF	*
2019-20	S	10	62166	6006456	Fresno	Fresno Unified	Robinson Elementary	No 	SH	*
2019-20	S	10	62166	6006456	Fresno	Fresno Unified	Robinson Elementary	No 	SS	500
2019-20	S	10	62166	6006456	Fresno	Fresno Unified	Robinson Elementary	No 	TA	550
2019-20	S	10	62166	6006464	Fresno	Fresno Unified	Roeding Elementary	No 	GF	388
2019-20	S	10	62166	6006464	Fresno	Fresno Unified	Roeding Elementary	No 	GM	342
2019-20	S	10	62166	6006464	Fresno	Fresno Unified	Roeding Elementary	No 	RA	21
2019-20	S	10	62166	6006464	Fresno	Fresno Unified	Roeding Elementary	No 	RB	74
2019-20	S	10	62166	6006464	Fresno	Fresno Unified	Roeding Elementary	No 	RD	*
2019-20	S	10	62166	6006464	Fresno	Fresno Unified	Roeding Elementary	No 	RF	*
2019-20	S	10	62166	6006464	Fresno	Fresno Unified	Roeding Elementary	No 	RH	550
2019-20	S	10	62166	6006464	Fresno	Fresno Unified	Roeding Elementary	No 	RI	*
2019-20	S	10	62166	6006464	Fresno	Fresno Unified	Roeding Elementary	No 	RP	*
2019-20	S	10	62166	6006464	Fresno	Fresno Unified	Roeding Elementary	No 	RT	20
2019-20	S	10	62166	6006464	Fresno	Fresno Unified	Roeding Elementary	No 	RW	55
2019-20	S	10	62166	6006464	Fresno	Fresno Unified	Roeding Elementary	No 	SD	87
2019-20	S	10	62166	6006464	Fresno	Fresno Unified	Roeding Elementary	No 	SE	126
2019-20	S	10	62166	6006464	Fresno	Fresno Unified	Roeding Elementary	No 	SF	*
2019-20	S	10	62166	6006464	Fresno	Fresno Unified	Roeding Elementary	No 	SH	*
2019-20	S	10	62166	6006464	Fresno	Fresno Unified	Roeding Elementary	No 	SM	*
2019-20	S	10	62166	6006464	Fresno	Fresno Unified	Roeding Elementary	No 	SS	700
2019-20	S	10	62166	6006464	Fresno	Fresno Unified	Roeding Elementary	No 	TA	730
2019-20	S	10	62166	1035831	Fresno	Fresno Unified	Roosevelt High	No 	GF	1199
2019-20	S	10	62166	1035831	Fresno	Fresno Unified	Roosevelt High	No 	GM	1223
2019-20	S	10	62166	1035831	Fresno	Fresno Unified	Roosevelt High	No 	RA	189
2019-20	S	10	62166	1035831	Fresno	Fresno Unified	Roosevelt High	No 	RB	148
2019-20	S	10	62166	1035831	Fresno	Fresno Unified	Roosevelt High	No 	RD	*
2019-20	S	10	62166	1035831	Fresno	Fresno Unified	Roosevelt High	No 	RF	*
2019-20	S	10	62166	1035831	Fresno	Fresno Unified	Roosevelt High	No 	RH	1962
2019-20	S	10	62166	1035831	Fresno	Fresno Unified	Roosevelt High	No 	RI	*
2019-20	S	10	62166	1035831	Fresno	Fresno Unified	Roosevelt High	No 	RP	*
2019-20	S	10	62166	1035831	Fresno	Fresno Unified	Roosevelt High	No 	RT	22
2019-20	S	10	62166	1035831	Fresno	Fresno Unified	Roosevelt High	No 	RW	84
2019-20	S	10	62166	1035831	Fresno	Fresno Unified	Roosevelt High	No 	SD	327
2019-20	S	10	62166	1035831	Fresno	Fresno Unified	Roosevelt High	No 	SE	552
2019-20	S	10	62166	1035831	Fresno	Fresno Unified	Roosevelt High	No 	SF	23
2019-20	S	10	62166	1035831	Fresno	Fresno Unified	Roosevelt High	No 	SH	26
2019-20	S	10	62166	1035831	Fresno	Fresno Unified	Roosevelt High	No 	SM	45
2019-20	S	10	62166	1035831	Fresno	Fresno Unified	Roosevelt High	No 	SS	2248
2019-20	S	10	62166	1035831	Fresno	Fresno Unified	Roosevelt High	No 	TA	2422
2019-20	S	10	62166	6006472	Fresno	Fresno Unified	Rowell Elementary	No 	GF	353
2019-20	S	10	62166	6006472	Fresno	Fresno Unified	Rowell Elementary	No 	GM	363
2019-20	S	10	62166	6006472	Fresno	Fresno Unified	Rowell Elementary	No 	RA	27
2019-20	S	10	62166	6006472	Fresno	Fresno Unified	Rowell Elementary	No 	RB	20
2019-20	S	10	62166	6006472	Fresno	Fresno Unified	Rowell Elementary	No 	RD	*
2019-20	S	10	62166	6006472	Fresno	Fresno Unified	Rowell Elementary	No 	RF	*
2019-20	S	10	62166	6006472	Fresno	Fresno Unified	Rowell Elementary	No 	RH	643
2019-20	S	10	62166	6006472	Fresno	Fresno Unified	Rowell Elementary	No 	RI	*
2019-20	S	10	62166	6006472	Fresno	Fresno Unified	Rowell Elementary	No 	RP	*
2019-20	S	10	62166	6006472	Fresno	Fresno Unified	Rowell Elementary	No 	RT	*
2019-20	S	10	62166	6006472	Fresno	Fresno Unified	Rowell Elementary	No 	RW	12
2019-20	S	10	62166	6006472	Fresno	Fresno Unified	Rowell Elementary	No 	SD	62
2019-20	S	10	62166	6006472	Fresno	Fresno Unified	Rowell Elementary	No 	SE	267
2019-20	S	10	62166	6006472	Fresno	Fresno Unified	Rowell Elementary	No 	SF	*
2019-20	S	10	62166	6006472	Fresno	Fresno Unified	Rowell Elementary	No 	SH	*
2019-20	S	10	62166	6006472	Fresno	Fresno Unified	Rowell Elementary	No 	SM	*
2019-20	S	10	62166	6006472	Fresno	Fresno Unified	Rowell Elementary	No 	SS	702
2019-20	S	10	62166	6006472	Fresno	Fresno Unified	Rowell Elementary	No 	TA	716
2019-20	S	10	62166	0129338	Fresno	Fresno Unified	Rutherford B. Gaston Sr. Middle	No 	GF	449
2019-20	S	10	62166	0129338	Fresno	Fresno Unified	Rutherford B. Gaston Sr. Middle	No 	GM	504
2019-20	S	10	62166	0129338	Fresno	Fresno Unified	Rutherford B. Gaston Sr. Middle	No 	RA	46
2019-20	S	10	62166	0129338	Fresno	Fresno Unified	Rutherford B. Gaston Sr. Middle	No 	RB	151
2019-20	S	10	62166	0129338	Fresno	Fresno Unified	Rutherford B. Gaston Sr. Middle	No 	RD	*
2019-20	S	10	62166	0129338	Fresno	Fresno Unified	Rutherford B. Gaston Sr. Middle	No 	RF	*
2019-20	S	10	62166	0129338	Fresno	Fresno Unified	Rutherford B. Gaston Sr. Middle	No 	RH	702
2019-20	S	10	62166	0129338	Fresno	Fresno Unified	Rutherford B. Gaston Sr. Middle	No 	RI	*
2019-20	S	10	62166	0129338	Fresno	Fresno Unified	Rutherford B. Gaston Sr. Middle	No 	RP	*
2019-20	S	10	62166	0129338	Fresno	Fresno Unified	Rutherford B. Gaston Sr. Middle	No 	RT	21
2019-20	S	10	62166	0129338	Fresno	Fresno Unified	Rutherford B. Gaston Sr. Middle	No 	RW	24
2019-20	S	10	62166	0129338	Fresno	Fresno Unified	Rutherford B. Gaston Sr. Middle	No 	SD	125
2019-20	S	10	62166	0129338	Fresno	Fresno Unified	Rutherford B. Gaston Sr. Middle	No 	SE	265
2019-20	S	10	62166	0129338	Fresno	Fresno Unified	Rutherford B. Gaston Sr. Middle	No 	SF	22
2019-20	S	10	62166	0129338	Fresno	Fresno Unified	Rutherford B. Gaston Sr. Middle	No 	SH	22
2019-20	S	10	62166	0129338	Fresno	Fresno Unified	Rutherford B. Gaston Sr. Middle	No 	SM	24
2019-20	S	10	62166	0129338	Fresno	Fresno Unified	Rutherford B. Gaston Sr. Middle	No 	SS	930
2019-20	S	10	62166	0129338	Fresno	Fresno Unified	Rutherford B. Gaston Sr. Middle	No 	TA	953
2019-20	S	10	62166	6006480	Fresno	Fresno Unified	Scandinavian Middle	No 	GF	393
2019-20	S	10	62166	6006480	Fresno	Fresno Unified	Scandinavian Middle	No 	GM	496
2019-20	S	10	62166	6006480	Fresno	Fresno Unified	Scandinavian Middle	No 	RA	167
2019-20	S	10	62166	6006480	Fresno	Fresno Unified	Scandinavian Middle	No 	RB	51
2019-20	S	10	62166	6006480	Fresno	Fresno Unified	Scandinavian Middle	No 	RD	*
2019-20	S	10	62166	6006480	Fresno	Fresno Unified	Scandinavian Middle	No 	RF	*
2019-20	S	10	62166	6006480	Fresno	Fresno Unified	Scandinavian Middle	No 	RH	592
2019-20	S	10	62166	6006480	Fresno	Fresno Unified	Scandinavian Middle	No 	RI	*
2019-20	S	10	62166	6006480	Fresno	Fresno Unified	Scandinavian Middle	No 	RP	*
2019-20	S	10	62166	6006480	Fresno	Fresno Unified	Scandinavian Middle	No 	RT	19
2019-20	S	10	62166	6006480	Fresno	Fresno Unified	Scandinavian Middle	No 	RW	45
2019-20	S	10	62166	6006480	Fresno	Fresno Unified	Scandinavian Middle	No 	SD	124
2019-20	S	10	62166	6006480	Fresno	Fresno Unified	Scandinavian Middle	No 	SE	179
2019-20	S	10	62166	6006480	Fresno	Fresno Unified	Scandinavian Middle	No 	SF	15
2019-20	S	10	62166	6006480	Fresno	Fresno Unified	Scandinavian Middle	No 	SH	*
2019-20	S	10	62166	6006480	Fresno	Fresno Unified	Scandinavian Middle	No 	SM	*
2019-20	S	10	62166	6006480	Fresno	Fresno Unified	Scandinavian Middle	No 	SS	865
2019-20	S	10	62166	6006480	Fresno	Fresno Unified	Scandinavian Middle	No 	TA	889
2019-20	S	10	62166	1030642	Fresno	Fresno Unified	School of Unlimited Learning	Yes	GF	132
2019-20	S	10	62166	1030642	Fresno	Fresno Unified	School of Unlimited Learning	Yes	GM	125
2019-20	S	10	62166	1030642	Fresno	Fresno Unified	School of Unlimited Learning	Yes	RA	*
2019-20	S	10	62166	1030642	Fresno	Fresno Unified	School of Unlimited Learning	Yes	RB	21
2019-20	S	10	62166	1030642	Fresno	Fresno Unified	School of Unlimited Learning	Yes	RD	*
2019-20	S	10	62166	1030642	Fresno	Fresno Unified	School of Unlimited Learning	Yes	RF	*
2019-20	S	10	62166	1030642	Fresno	Fresno Unified	School of Unlimited Learning	Yes	RH	206
2019-20	S	10	62166	1030642	Fresno	Fresno Unified	School of Unlimited Learning	Yes	RI	*
2019-20	S	10	62166	1030642	Fresno	Fresno Unified	School of Unlimited Learning	Yes	RP	*
2019-20	S	10	62166	1030642	Fresno	Fresno Unified	School of Unlimited Learning	Yes	RT	*
2019-20	S	10	62166	1030642	Fresno	Fresno Unified	School of Unlimited Learning	Yes	RW	19
2019-20	S	10	62166	1030642	Fresno	Fresno Unified	School of Unlimited Learning	Yes	SD	17
2019-20	S	10	62166	1030642	Fresno	Fresno Unified	School of Unlimited Learning	Yes	SE	23
2019-20	S	10	62166	1030642	Fresno	Fresno Unified	School of Unlimited Learning	Yes	SF	*
2019-20	S	10	62166	1030642	Fresno	Fresno Unified	School of Unlimited Learning	Yes	SH	26
2019-20	S	10	62166	1030642	Fresno	Fresno Unified	School of Unlimited Learning	Yes	SS	236
2019-20	S	10	62166	1030642	Fresno	Fresno Unified	School of Unlimited Learning	Yes	TA	257
2019-20	S	10	62166	6057335	Fresno	Fresno Unified	Sequoia Middle	No 	GF	435
2019-20	S	10	62166	6057335	Fresno	Fresno Unified	Sequoia Middle	No 	GM	488
2019-20	S	10	62166	6057335	Fresno	Fresno Unified	Sequoia Middle	No 	RA	108
2019-20	S	10	62166	6057335	Fresno	Fresno Unified	Sequoia Middle	No 	RB	46
2019-20	S	10	62166	6057335	Fresno	Fresno Unified	Sequoia Middle	No 	RD	*
2019-20	S	10	62166	6057335	Fresno	Fresno Unified	Sequoia Middle	No 	RF	*
2019-20	S	10	62166	6057335	Fresno	Fresno Unified	Sequoia Middle	No 	RH	747
2019-20	S	10	62166	6057335	Fresno	Fresno Unified	Sequoia Middle	No 	RI	*
2019-20	S	10	62166	6057335	Fresno	Fresno Unified	Sequoia Middle	No 	RP	*
2019-20	S	10	62166	6057335	Fresno	Fresno Unified	Sequoia Middle	No 	RT	*
2019-20	S	10	62166	6057335	Fresno	Fresno Unified	Sequoia Middle	No 	RW	13
2019-20	S	10	62166	6057335	Fresno	Fresno Unified	Sequoia Middle	No 	SD	130
2019-20	S	10	62166	6057335	Fresno	Fresno Unified	Sequoia Middle	No 	SE	252
2019-20	S	10	62166	6057335	Fresno	Fresno Unified	Sequoia Middle	No 	SF	17
2019-20	S	10	62166	6057335	Fresno	Fresno Unified	Sequoia Middle	No 	SH	*
2019-20	S	10	62166	6057335	Fresno	Fresno Unified	Sequoia Middle	No 	SM	17
2019-20	S	10	62166	6057335	Fresno	Fresno Unified	Sequoia Middle	No 	SS	905
2019-20	S	10	62166	6057335	Fresno	Fresno Unified	Sequoia Middle	No 	TA	923
2019-20	S	10	62166	0114355	Fresno	Fresno Unified	Sierra Charter	Yes	GF	309
2019-20	S	10	62166	0114355	Fresno	Fresno Unified	Sierra Charter	Yes	GM	254
2019-20	S	10	62166	0114355	Fresno	Fresno Unified	Sierra Charter	Yes	RA	15
2019-20	S	10	62166	0114355	Fresno	Fresno Unified	Sierra Charter	Yes	RB	20
2019-20	S	10	62166	0114355	Fresno	Fresno Unified	Sierra Charter	Yes	RD	*
2019-20	S	10	62166	0114355	Fresno	Fresno Unified	Sierra Charter	Yes	RF	*
2019-20	S	10	62166	0114355	Fresno	Fresno Unified	Sierra Charter	Yes	RH	395
2019-20	S	10	62166	0114355	Fresno	Fresno Unified	Sierra Charter	Yes	RI	12
2019-20	S	10	62166	0114355	Fresno	Fresno Unified	Sierra Charter	Yes	RP	*
2019-20	S	10	62166	0114355	Fresno	Fresno Unified	Sierra Charter	Yes	RT	15
2019-20	S	10	62166	0114355	Fresno	Fresno Unified	Sierra Charter	Yes	RW	100
2019-20	S	10	62166	0114355	Fresno	Fresno Unified	Sierra Charter	Yes	SD	66
2019-20	S	10	62166	0114355	Fresno	Fresno Unified	Sierra Charter	Yes	SE	37
2019-20	S	10	62166	0114355	Fresno	Fresno Unified	Sierra Charter	Yes	SF	*
2019-20	S	10	62166	0114355	Fresno	Fresno Unified	Sierra Charter	Yes	SS	457
2019-20	S	10	62166	0114355	Fresno	Fresno Unified	Sierra Charter	Yes	TA	563
2019-20	S	10	62166	6085138	Fresno	Fresno Unified	Slater Elementary	No 	GF	357
2019-20	S	10	62166	6085138	Fresno	Fresno Unified	Slater Elementary	No 	GM	392
2019-20	S	10	62166	6085138	Fresno	Fresno Unified	Slater Elementary	No 	RA	38
2019-20	S	10	62166	6085138	Fresno	Fresno Unified	Slater Elementary	No 	RB	139
2019-20	S	10	62166	6085138	Fresno	Fresno Unified	Slater Elementary	No 	RD	*
2019-20	S	10	62166	6085138	Fresno	Fresno Unified	Slater Elementary	No 	RF	*
2019-20	S	10	62166	6085138	Fresno	Fresno Unified	Slater Elementary	No 	RH	473
2019-20	S	10	62166	6085138	Fresno	Fresno Unified	Slater Elementary	No 	RI	*
2019-20	S	10	62166	6085138	Fresno	Fresno Unified	Slater Elementary	No 	RP	*
2019-20	S	10	62166	6085138	Fresno	Fresno Unified	Slater Elementary	No 	RT	25
2019-20	S	10	62166	6085138	Fresno	Fresno Unified	Slater Elementary	No 	RW	59
2019-20	S	10	62166	6085138	Fresno	Fresno Unified	Slater Elementary	No 	SD	85
2019-20	S	10	62166	6085138	Fresno	Fresno Unified	Slater Elementary	No 	SE	105
2019-20	S	10	62166	6085138	Fresno	Fresno Unified	Slater Elementary	No 	SF	*
2019-20	S	10	62166	6085138	Fresno	Fresno Unified	Slater Elementary	No 	SH	14
2019-20	S	10	62166	6085138	Fresno	Fresno Unified	Slater Elementary	No 	SM	*
2019-20	S	10	62166	6085138	Fresno	Fresno Unified	Slater Elementary	No 	SS	708
2019-20	S	10	62166	6085138	Fresno	Fresno Unified	Slater Elementary	No 	TA	749
2019-20	S	10	62166	6088934	Fresno	Fresno Unified	Starr Elementary	No 	GF	170
2019-20	S	10	62166	6088934	Fresno	Fresno Unified	Starr Elementary	No 	GM	215
2019-20	S	10	62166	6088934	Fresno	Fresno Unified	Starr Elementary	No 	RA	*
2019-20	S	10	62166	6088934	Fresno	Fresno Unified	Starr Elementary	No 	RB	14
2019-20	S	10	62166	6088934	Fresno	Fresno Unified	Starr Elementary	No 	RD	*
2019-20	S	10	62166	6088934	Fresno	Fresno Unified	Starr Elementary	No 	RF	*
2019-20	S	10	62166	6088934	Fresno	Fresno Unified	Starr Elementary	No 	RH	206
2019-20	S	10	62166	6088934	Fresno	Fresno Unified	Starr Elementary	No 	RI	*
2019-20	S	10	62166	6088934	Fresno	Fresno Unified	Starr Elementary	No 	RP	*
2019-20	S	10	62166	6088934	Fresno	Fresno Unified	Starr Elementary	No 	RT	17
2019-20	S	10	62166	6088934	Fresno	Fresno Unified	Starr Elementary	No 	RW	135
2019-20	S	10	62166	6088934	Fresno	Fresno Unified	Starr Elementary	No 	SD	63
2019-20	S	10	62166	6088934	Fresno	Fresno Unified	Starr Elementary	No 	SE	*
2019-20	S	10	62166	6088934	Fresno	Fresno Unified	Starr Elementary	No 	SF	*
2019-20	S	10	62166	6088934	Fresno	Fresno Unified	Starr Elementary	No 	SH	*
2019-20	S	10	62166	6088934	Fresno	Fresno Unified	Starr Elementary	No 	SS	221
2019-20	S	10	62166	6088934	Fresno	Fresno Unified	Starr Elementary	No 	TA	385
2019-20	S	10	62166	1030675	Fresno	Fresno Unified	Sunnyside High	No 	GF	1645
2019-20	S	10	62166	1030675	Fresno	Fresno Unified	Sunnyside High	No 	GM	1592
2019-20	S	10	62166	1030675	Fresno	Fresno Unified	Sunnyside High	No 	RA	606
2019-20	S	10	62166	1030675	Fresno	Fresno Unified	Sunnyside High	No 	RB	196
2019-20	S	10	62166	1030675	Fresno	Fresno Unified	Sunnyside High	No 	RD	*
2019-20	S	10	62166	1030675	Fresno	Fresno Unified	Sunnyside High	No 	RF	*
2019-20	S	10	62166	1030675	Fresno	Fresno Unified	Sunnyside High	No 	RH	2273
2019-20	S	10	62166	1030675	Fresno	Fresno Unified	Sunnyside High	No 	RI	12
2019-20	S	10	62166	1030675	Fresno	Fresno Unified	Sunnyside High	No 	RP	*
2019-20	S	10	62166	1030675	Fresno	Fresno Unified	Sunnyside High	No 	RT	31
2019-20	S	10	62166	1030675	Fresno	Fresno Unified	Sunnyside High	No 	RW	102
2019-20	S	10	62166	1030675	Fresno	Fresno Unified	Sunnyside High	No 	SD	301
2019-20	S	10	62166	1030675	Fresno	Fresno Unified	Sunnyside High	No 	SE	504
2019-20	S	10	62166	1030675	Fresno	Fresno Unified	Sunnyside High	No 	SF	41
2019-20	S	10	62166	1030675	Fresno	Fresno Unified	Sunnyside High	No 	SH	24
2019-20	S	10	62166	1030675	Fresno	Fresno Unified	Sunnyside High	No 	SM	29
2019-20	S	10	62166	1030675	Fresno	Fresno Unified	Sunnyside High	No 	SS	2980
2019-20	S	10	62166	1030675	Fresno	Fresno Unified	Sunnyside High	No 	TA	3237
2019-20	S	10	62166	6088942	Fresno	Fresno Unified	Sunset Elementary	No 	GF	200
2019-20	S	10	62166	6088942	Fresno	Fresno Unified	Sunset Elementary	No 	GM	199
2019-20	S	10	62166	6088942	Fresno	Fresno Unified	Sunset Elementary	No 	RA	*
2019-20	S	10	62166	6088942	Fresno	Fresno Unified	Sunset Elementary	No 	RB	31
2019-20	S	10	62166	6088942	Fresno	Fresno Unified	Sunset Elementary	No 	RD	*
2019-20	S	10	62166	6088942	Fresno	Fresno Unified	Sunset Elementary	No 	RF	*
2019-20	S	10	62166	6088942	Fresno	Fresno Unified	Sunset Elementary	No 	RH	350
2019-20	S	10	62166	6088942	Fresno	Fresno Unified	Sunset Elementary	No 	RI	*
2019-20	S	10	62166	6088942	Fresno	Fresno Unified	Sunset Elementary	No 	RP	*
2019-20	S	10	62166	6088942	Fresno	Fresno Unified	Sunset Elementary	No 	RT	*
2019-20	S	10	62166	6088942	Fresno	Fresno Unified	Sunset Elementary	No 	RW	15
2019-20	S	10	62166	6088942	Fresno	Fresno Unified	Sunset Elementary	No 	SD	39
2019-20	S	10	62166	6088942	Fresno	Fresno Unified	Sunset Elementary	No 	SE	103
2019-20	S	10	62166	6088942	Fresno	Fresno Unified	Sunset Elementary	No 	SF	*
2019-20	S	10	62166	6088942	Fresno	Fresno Unified	Sunset Elementary	No 	SM	*
2019-20	S	10	62166	6088942	Fresno	Fresno Unified	Sunset Elementary	No 	SS	324
2019-20	S	10	62166	6088942	Fresno	Fresno Unified	Sunset Elementary	No 	TA	399
2019-20	S	10	62166	6111231	Fresno	Fresno Unified	Susan B. Anthony Elementary	No 	GF	266
2019-20	S	10	62166	6111231	Fresno	Fresno Unified	Susan B. Anthony Elementary	No 	GM	288
2019-20	S	10	62166	6111231	Fresno	Fresno Unified	Susan B. Anthony Elementary	No 	RA	38
2019-20	S	10	62166	6111231	Fresno	Fresno Unified	Susan B. Anthony Elementary	No 	RB	65
2019-20	S	10	62166	6111231	Fresno	Fresno Unified	Susan B. Anthony Elementary	No 	RD	*
2019-20	S	10	62166	6111231	Fresno	Fresno Unified	Susan B. Anthony Elementary	No 	RF	*
2019-20	S	10	62166	6111231	Fresno	Fresno Unified	Susan B. Anthony Elementary	No 	RH	414
2019-20	S	10	62166	6111231	Fresno	Fresno Unified	Susan B. Anthony Elementary	No 	RI	*
2019-20	S	10	62166	6111231	Fresno	Fresno Unified	Susan B. Anthony Elementary	No 	RP	*
2019-20	S	10	62166	6111231	Fresno	Fresno Unified	Susan B. Anthony Elementary	No 	RT	13
2019-20	S	10	62166	6111231	Fresno	Fresno Unified	Susan B. Anthony Elementary	No 	RW	19
2019-20	S	10	62166	6111231	Fresno	Fresno Unified	Susan B. Anthony Elementary	No 	SD	105
2019-20	S	10	62166	6111231	Fresno	Fresno Unified	Susan B. Anthony Elementary	No 	SE	137
2019-20	S	10	62166	6111231	Fresno	Fresno Unified	Susan B. Anthony Elementary	No 	SF	18
2019-20	S	10	62166	6111231	Fresno	Fresno Unified	Susan B. Anthony Elementary	No 	SH	21
2019-20	S	10	62166	6111231	Fresno	Fresno Unified	Susan B. Anthony Elementary	No 	SM	*
2019-20	S	10	62166	6111231	Fresno	Fresno Unified	Susan B. Anthony Elementary	No 	SS	537
2019-20	S	10	62166	6111231	Fresno	Fresno Unified	Susan B. Anthony Elementary	No 	TA	554
2019-20	S	10	62166	6088538	Fresno	Fresno Unified	Tehipite Middle	No 	GF	237
2019-20	S	10	62166	6088538	Fresno	Fresno Unified	Tehipite Middle	No 	GM	307
2019-20	S	10	62166	6088538	Fresno	Fresno Unified	Tehipite Middle	No 	RA	29
2019-20	S	10	62166	6088538	Fresno	Fresno Unified	Tehipite Middle	No 	RB	52
2019-20	S	10	62166	6088538	Fresno	Fresno Unified	Tehipite Middle	No 	RD	*
2019-20	S	10	62166	6088538	Fresno	Fresno Unified	Tehipite Middle	No 	RF	*
2019-20	S	10	62166	6088538	Fresno	Fresno Unified	Tehipite Middle	No 	RH	431
2019-20	S	10	62166	6088538	Fresno	Fresno Unified	Tehipite Middle	No 	RI	*
2019-20	S	10	62166	6088538	Fresno	Fresno Unified	Tehipite Middle	No 	RP	*
2019-20	S	10	62166	6088538	Fresno	Fresno Unified	Tehipite Middle	No 	RT	*
2019-20	S	10	62166	6088538	Fresno	Fresno Unified	Tehipite Middle	No 	RW	17
2019-20	S	10	62166	6088538	Fresno	Fresno Unified	Tehipite Middle	No 	SD	103
2019-20	S	10	62166	6088538	Fresno	Fresno Unified	Tehipite Middle	No 	SE	111
2019-20	S	10	62166	6088538	Fresno	Fresno Unified	Tehipite Middle	No 	SF	*
2019-20	S	10	62166	6088538	Fresno	Fresno Unified	Tehipite Middle	No 	SH	12
2019-20	S	10	62166	6088538	Fresno	Fresno Unified	Tehipite Middle	No 	SM	*
2019-20	S	10	62166	6088538	Fresno	Fresno Unified	Tehipite Middle	No 	SS	530
2019-20	S	10	62166	6088538	Fresno	Fresno Unified	Tehipite Middle	No 	TA	544
2019-20	S	10	62166	6057343	Fresno	Fresno Unified	Tenaya Middle	No 	GF	452
2019-20	S	10	62166	6057343	Fresno	Fresno Unified	Tenaya Middle	No 	GM	516
2019-20	S	10	62166	6057343	Fresno	Fresno Unified	Tenaya Middle	No 	RA	49
2019-20	S	10	62166	6057343	Fresno	Fresno Unified	Tenaya Middle	No 	RB	109
2019-20	S	10	62166	6057343	Fresno	Fresno Unified	Tenaya Middle	No 	RD	*
2019-20	S	10	62166	6057343	Fresno	Fresno Unified	Tenaya Middle	No 	RF	*
2019-20	S	10	62166	6057343	Fresno	Fresno Unified	Tenaya Middle	No 	RH	533
2019-20	S	10	62166	6057343	Fresno	Fresno Unified	Tenaya Middle	No 	RI	*
2019-20	S	10	62166	6057343	Fresno	Fresno Unified	Tenaya Middle	No 	RP	*
2019-20	S	10	62166	6057343	Fresno	Fresno Unified	Tenaya Middle	No 	RT	35
2019-20	S	10	62166	6057343	Fresno	Fresno Unified	Tenaya Middle	No 	RW	219
2019-20	S	10	62166	6057343	Fresno	Fresno Unified	Tenaya Middle	No 	SD	122
2019-20	S	10	62166	6057343	Fresno	Fresno Unified	Tenaya Middle	No 	SE	51
2019-20	S	10	62166	6057343	Fresno	Fresno Unified	Tenaya Middle	No 	SF	16
2019-20	S	10	62166	6057343	Fresno	Fresno Unified	Tenaya Middle	No 	SH	*
2019-20	S	10	62166	6057343	Fresno	Fresno Unified	Tenaya Middle	No 	SS	689
2019-20	S	10	62166	6057343	Fresno	Fresno Unified	Tenaya Middle	No 	TA	968
2019-20	S	10	62166	6006514	Fresno	Fresno Unified	Thomas Elementary	No 	GF	447
2019-20	S	10	62166	6006514	Fresno	Fresno Unified	Thomas Elementary	No 	GM	483
2019-20	S	10	62166	6006514	Fresno	Fresno Unified	Thomas Elementary	No 	RA	123
2019-20	S	10	62166	6006514	Fresno	Fresno Unified	Thomas Elementary	No 	RB	109
2019-20	S	10	62166	6006514	Fresno	Fresno Unified	Thomas Elementary	No 	RD	*
2019-20	S	10	62166	6006514	Fresno	Fresno Unified	Thomas Elementary	No 	RF	*
2019-20	S	10	62166	6006514	Fresno	Fresno Unified	Thomas Elementary	No 	RH	552
2019-20	S	10	62166	6006514	Fresno	Fresno Unified	Thomas Elementary	No 	RI	*
2019-20	S	10	62166	6006514	Fresno	Fresno Unified	Thomas Elementary	No 	RP	*
2019-20	S	10	62166	6006514	Fresno	Fresno Unified	Thomas Elementary	No 	RT	34
2019-20	S	10	62166	6006514	Fresno	Fresno Unified	Thomas Elementary	No 	RW	103
2019-20	S	10	62166	6006514	Fresno	Fresno Unified	Thomas Elementary	No 	SD	96
2019-20	S	10	62166	6006514	Fresno	Fresno Unified	Thomas Elementary	No 	SE	122
2019-20	S	10	62166	6006514	Fresno	Fresno Unified	Thomas Elementary	No 	SF	15
2019-20	S	10	62166	6006514	Fresno	Fresno Unified	Thomas Elementary	No 	SH	*
2019-20	S	10	62166	6006514	Fresno	Fresno Unified	Thomas Elementary	No 	SS	831
2019-20	S	10	62166	6006514	Fresno	Fresno Unified	Thomas Elementary	No 	TA	930
2019-20	S	10	62166	6061196	Fresno	Fresno Unified	Tioga Middle	No 	GF	331
2019-20	S	10	62166	6061196	Fresno	Fresno Unified	Tioga Middle	No 	GM	379
2019-20	S	10	62166	6061196	Fresno	Fresno Unified	Tioga Middle	No 	RA	104
2019-20	S	10	62166	6061196	Fresno	Fresno Unified	Tioga Middle	No 	RB	76
2019-20	S	10	62166	6061196	Fresno	Fresno Unified	Tioga Middle	No 	RD	*
2019-20	S	10	62166	6061196	Fresno	Fresno Unified	Tioga Middle	No 	RF	*
2019-20	S	10	62166	6061196	Fresno	Fresno Unified	Tioga Middle	No 	RH	456
2019-20	S	10	62166	6061196	Fresno	Fresno Unified	Tioga Middle	No 	RI	*
